"","X","X0","X1","X5"
"345",2736,"27-01-2021 07:45","27-01-2021 08:00","29.3"
"346",2737,"27-01-2021 08:00","27-01-2021 08:15","33.5"
"347",2738,"27-01-2021 08:15","27-01-2021 08:30","43.9"
"348",2739,"27-01-2021 08:30","27-01-2021 08:45","63.1"
"349",2740,"27-01-2021 08:45","27-01-2021 09:00","68.3"
"350",2741,"27-01-2021 09:00","27-01-2021 09:15","69.8"
"351",2742,"27-01-2021 09:15","27-01-2021 09:30","67.3"
"352",2743,"27-01-2021 09:30","27-01-2021 09:45","None"
"353",2744,"27-01-2021 09:45","27-01-2021 10:00","None"
"354",2745,"27-01-2021 10:00","27-01-2021 10:15","None"
"355",2746,"27-01-2021 10:15","27-01-2021 10:30","50.7"
"356",2747,"27-01-2021 10:30","27-01-2021 10:45","54.6"
"357",2748,"27-01-2021 10:45","27-01-2021 11:00","52.5"
"358",2749,"27-01-2021 11:00","27-01-2021 11:15","49.3"
"359",2750,"27-01-2021 11:15","27-01-2021 11:30","None"
"360",2751,"27-01-2021 11:30","27-01-2021 11:45","None"
"361",2752,"27-01-2021 11:45","27-01-2021 12:00","None"
"362",2753,"27-01-2021 12:00","27-01-2021 12:15","None"
"363",2754,"27-01-2021 12:15","27-01-2021 12:30","37.6"
"364",2755,"27-01-2021 12:30","27-01-2021 12:45","39.9"
"365",2756,"27-01-2021 12:45","27-01-2021 13:00","40.4"
"366",2757,"27-01-2021 13:00","27-01-2021 13:15","197.4"
"367",2758,"27-01-2021 13:15","27-01-2021 13:30","341.9"
"368",2759,"27-01-2021 13:30","27-01-2021 13:45","381.8"
"369",2760,"27-01-2021 13:45","27-01-2021 14:00","143.8"
"370",2761,"27-01-2021 14:00","27-01-2021 14:15","38.6"
"371",2762,"27-01-2021 14:15","27-01-2021 14:30","None"
"372",2763,"27-01-2021 14:30","27-01-2021 14:45","41.5"
"373",2764,"27-01-2021 14:45","27-01-2021 15:00","43.6"
"374",2765,"27-01-2021 15:00","27-01-2021 15:15","42.8"
"375",2766,"27-01-2021 15:15","27-01-2021 15:30","52.3"
"376",2767,"27-01-2021 15:30","27-01-2021 15:45","48.5"
"377",2768,"27-01-2021 15:45","27-01-2021 16:00","45.7"
"378",2769,"27-01-2021 16:00","27-01-2021 16:15","49.1"
"379",2770,"27-01-2021 16:15","27-01-2021 16:30","None"
"380",2771,"27-01-2021 16:30","27-01-2021 16:45","54.5"
"381",2772,"27-01-2021 16:45","27-01-2021 17:00","58.2"
"382",2773,"27-01-2021 17:00","27-01-2021 17:15","59.8"
"383",2774,"27-01-2021 17:15","27-01-2021 17:30","67.5"
"384",2775,"27-01-2021 17:30","27-01-2021 17:45","85.4"
"385",2776,"27-01-2021 17:45","27-01-2021 18:00","101"
"386",2777,"27-01-2021 18:00","27-01-2021 18:15","100.1"
"387",2778,"27-01-2021 18:15","27-01-2021 18:30","None"
"388",2779,"27-01-2021 18:30","27-01-2021 18:45","120"
"389",2780,"27-01-2021 18:45","27-01-2021 19:00","180.9"
"390",2781,"27-01-2021 19:00","27-01-2021 19:15","232"
"391",2782,"27-01-2021 19:15","27-01-2021 19:30","173.6"
"392",2783,"27-01-2021 19:30","27-01-2021 19:45","130.8"
"393",2784,"27-01-2021 19:45","27-01-2021 20:00","127.6"
"394",2785,"27-01-2021 20:00","27-01-2021 20:15","149"
"395",2786,"27-01-2021 20:15","27-01-2021 20:30","131.2"
"396",2787,"27-01-2021 20:30","27-01-2021 20:45","114"
"397",2788,"27-01-2021 20:45","27-01-2021 21:00","146.8"
"398",2789,"27-01-2021 21:00","27-01-2021 21:15","126.5"
"399",2790,"27-01-2021 21:15","27-01-2021 21:30","103.7"
"400",2791,"27-01-2021 21:30","27-01-2021 21:45","88.1"
"401",2792,"27-01-2021 21:45","27-01-2021 22:00","81.9"
"402",2793,"27-01-2021 22:00","27-01-2021 22:15","77.7"
"403",2794,"27-01-2021 22:15","27-01-2021 22:30","72.5"
"404",2795,"27-01-2021 22:30","27-01-2021 22:45","73.3"
"405",2796,"27-01-2021 22:45","27-01-2021 23:00","72.2"
"406",2797,"27-01-2021 23:00","27-01-2021 23:15","71.4"
"407",2798,"27-01-2021 23:15","27-01-2021 23:30","61.8"
"408",2799,"27-01-2021 23:30","27-01-2021 23:45","None"
"409",2800,"27-01-2021 23:45","28-01-2021 00:00","48.4"
"410",2801,"28-01-2021 00:00","28-01-2021 00:15","46.8"
"411",2802,"28-01-2021 00:15","28-01-2021 00:30","None"
"412",2803,"28-01-2021 00:30","28-01-2021 00:45","45.6"
"413",2804,"28-01-2021 00:45","28-01-2021 01:00","41.6"
"414",2805,"28-01-2021 01:00","28-01-2021 01:15","39.8"
"415",2806,"28-01-2021 01:15","28-01-2021 01:30","38.7"
"416",2807,"28-01-2021 01:30","28-01-2021 01:45","34.4"
