"","Index","From.Date","To.Date","PM25"
"2021-01-12 03:00:00","1277","2021-01-12 03:00:00","2021-01-12 03:15:00","154.288141761532"
"2021-01-12 03:15:00","1278","2021-01-12 03:15:00","2021-01-12 03:30:00","155.722343800592"
"2021-01-12 03:30:00","1279","2021-01-12 03:30:00","2021-01-12 03:45:00","155.705771025983"
"2021-01-12 03:45:00","1280","2021-01-12 03:45:00","2021-01-12 04:00:00","155.515394837874"
"2021-01-12 04:00:00","1281","2021-01-12 04:00:00","2021-01-12 04:15:00","162.254862108861"
"2021-01-12 04:15:00","1282","2021-01-12 04:15:00","2021-01-12 04:30:00","169.915177602377"
"2021-01-12 04:30:00","1283","2021-01-12 04:30:00","2021-01-12 04:45:00","170.612016418652"
"2021-01-12 04:45:00","1284","2021-01-12 04:45:00","2021-01-12 05:00:00","170.267443689886"
"2021-01-12 05:00:00","1285","2021-01-12 05:00:00","2021-01-12 05:15:00","149.185711457221"
"2021-01-12 05:15:00","1286","2021-01-12 05:15:00","2021-01-12 05:30:00","146.27942950623"
"2021-01-12 05:30:00","1287","2021-01-12 05:30:00","2021-01-12 05:45:00","146.381543202982"
"2021-01-12 05:45:00","1288","2021-01-12 05:45:00","2021-01-12 06:00:00","146.825984972212"
"2021-01-12 06:00:00","1289","2021-01-12 06:00:00","2021-01-12 06:15:00","123.535392912489"
"2021-01-12 06:15:00","1290","2021-01-12 06:15:00","2021-01-12 06:30:00","120.79815489229"
"2021-01-12 06:30:00","1291","2021-01-12 06:30:00","2021-01-12 06:45:00","121.316324574068"
"2021-01-12 06:45:00","1292","2021-01-12 06:45:00","2021-01-12 07:00:00","122.096139838072"
"2021-01-12 07:00:00","1293","2021-01-12 07:00:00","2021-01-12 07:15:00","181.846213062557"
"2021-01-12 07:15:00","1294","2021-01-12 07:15:00","2021-01-12 07:30:00","189.761193412958"
"2021-01-12 07:30:00","1295","2021-01-12 07:30:00","2021-01-12 07:45:00","189.196122182406"
"2021-01-12 07:45:00","1296","2021-01-12 07:45:00","2021-01-12 08:00:00","187.740080033595"
"2021-01-12 08:00:00","1297","2021-01-12 08:00:00","2021-01-12 08:15:00","199.378151984568"
"2021-01-12 08:15:00","1298","2021-01-12 08:15:00","2021-01-12 08:30:00","200.173247924813"
"2021-01-12 08:30:00","1299","2021-01-12 08:30:00","2021-01-12 08:45:00","199.424119740808"
"2021-01-12 08:45:00","1300","2021-01-12 08:45:00","2021-01-12 09:00:00","198.685195859221"
"2021-01-12 09:00:00","1301","2021-01-12 09:00:00","2021-01-12 09:15:00","294.750196747689"
"2021-01-12 09:15:00","1302","2021-01-12 09:15:00","2021-01-12 09:30:00","306.618331106987"
"2021-01-12 09:30:00","1303","2021-01-12 09:30:00","2021-01-12 09:45:00","304.975879489765"
"2021-01-12 09:45:00","1304","2021-01-12 09:45:00","2021-01-12 10:00:00","321.827373543141"
"2021-01-12 10:00:00","1305","2021-01-12 10:00:00","2021-01-12 10:15:00","341.791029301611"
"2021-01-12 10:15:00","1306","2021-01-12 10:15:00","2021-01-12 10:30:00","362.146709200386"
"2021-01-12 10:30:00","1307","2021-01-12 10:30:00","2021-01-12 10:45:00","382.455632980545"
"2021-01-12 10:45:00","1308","2021-01-12 10:45:00","2021-01-12 11:00:00","382.960969351941"
"2021-01-12 11:00:00","1309","2021-01-12 11:00:00","2021-01-12 11:15:00","335.55317431189"
"2021-01-12 11:15:00","1310","2021-01-12 11:15:00","2021-01-12 11:30:00","327.980419128512"
"2021-01-12 11:30:00","1311","2021-01-12 11:30:00","2021-01-12 11:45:00","327.322197781562"
"2021-01-12 11:45:00","1312","2021-01-12 11:45:00","2021-01-12 12:00:00","327.689070050534"
"2021-01-12 12:00:00","1313","2021-01-12 12:00:00","2021-01-12 12:15:00","296.539323485588"
"2021-01-12 12:15:00","1314","2021-01-12 12:15:00","2021-01-12 12:30:00","292.835548664444"
"2021-01-12 12:30:00","1315","2021-01-12 12:30:00","2021-01-12 12:45:00","293.491859059819"
"2021-01-12 12:45:00","1316","2021-01-12 12:45:00","2021-01-12 13:00:00","294.508659496525"
"2021-01-12 13:00:00","1317","2021-01-12 13:00:00","2021-01-12 13:15:00","296.2841752033"
"2021-01-12 13:15:00","1318","2021-01-12 13:15:00","2021-01-12 13:30:00","296.960175817774"
"2021-01-12 13:30:00","1319","2021-01-12 13:30:00","2021-01-12 13:45:00","297.320706508121"
"2021-01-12 13:45:00","1320","2021-01-12 13:45:00","2021-01-12 14:00:00","297.546271795402"
"2021-01-12 14:00:00","1321","2021-01-12 14:00:00","2021-01-12 14:15:00","192.21764692236"
"2021-01-12 14:15:00","1322","2021-01-12 14:15:00","2021-01-12 14:30:00","178.953210964631"
"2021-01-12 14:30:00","1323","2021-01-12 14:30:00","2021-01-12 14:45:00","180.538465752476"
"2021-01-12 14:45:00","1324","2021-01-12 14:45:00","2021-01-12 15:00:00","183.524950584819"
"2021-01-12 15:00:00","1325","2021-01-12 15:00:00","2021-01-12 15:15:00","132.655016069862"
"2021-01-12 15:15:00","1326","2021-01-12 15:15:00","2021-01-12 15:30:00","127.565195620234"
"2021-01-12 15:30:00","1327","2021-01-12 15:30:00","2021-01-12 15:45:00","129.457664807403"
"2021-01-12 15:45:00","1328","2021-01-12 15:45:00","2021-01-12 16:00:00","131.702880610117"
"2021-01-12 16:00:00","1329","2021-01-12 16:00:00","2021-01-12 16:15:00","114.662643776044"
"2021-01-12 16:15:00","1330","2021-01-12 16:15:00","2021-01-12 16:30:00","113.459869004426"
"2021-01-12 16:30:00","1331","2021-01-12 16:30:00","2021-01-12 16:45:00","114.523677226402"
"2021-01-12 16:45:00","1332","2021-01-12 16:45:00","2021-01-12 17:00:00","115.582047378228"
"2021-01-12 17:00:00","1333","2021-01-12 17:00:00","2021-01-12 17:15:00","148.887733563688"
"2021-01-12 17:15:00","1334","2021-01-12 17:15:00","2021-01-12 17:30:00","153.542971978054"
"2021-01-12 17:30:00","1335","2021-01-12 17:30:00","2021-01-12 17:45:00","153.436251581627"
"2021-01-12 17:45:00","1336","2021-01-12 17:45:00","2021-01-12 18:00:00","152.773009270203"
"2021-01-12 18:00:00","1337","2021-01-12 18:00:00","2021-01-12 18:15:00","219.250766586794"
"2021-01-12 18:15:00","1338","2021-01-12 18:15:00","2021-01-12 18:30:00","227.350562050504"
"2021-01-12 18:30:00","1339","2021-01-12 18:30:00","2021-01-12 18:45:00","226.117202879369"
"2021-01-12 18:45:00","1340","2021-01-12 18:45:00","2021-01-12 19:00:00","224.066407684376"
"2021-01-12 19:00:00","1341","2021-01-12 19:00:00","2021-01-12 19:15:00","240.206325751107"
"2021-01-12 19:15:00","1342","2021-01-12 19:15:00","2021-01-12 19:30:00","241.333463875066"
"2021-01-12 19:30:00","1343","2021-01-12 19:30:00","2021-01-12 19:45:00","240.31551443644"
"2021-01-12 19:45:00","1344","2021-01-12 19:45:00","2021-01-12 20:00:00","239.305690881865"
"2021-01-12 20:00:00","1345","2021-01-12 20:00:00","2021-01-12 20:15:00","279.968694724958"
"2021-01-12 20:15:00","1346","2021-01-12 20:15:00","2021-01-12 20:30:00","284.705593592783"
"2021-01-12 20:30:00","1347","2021-01-12 20:30:00","2021-01-12 20:45:00","283.764936010719"
"2021-01-12 20:45:00","1348","2021-01-12 20:45:00","2021-01-12 21:00:00","282.377818753511"
"2021-01-12 21:00:00","1349","2021-01-12 21:00:00","2021-01-12 21:15:00","262.57638237114"
"2021-01-12 21:15:00","1350","2021-01-12 21:15:00","2021-01-12 21:30:00","259.456272395139"
"2021-01-12 21:30:00","1351","2021-01-12 21:30:00","2021-01-12 21:45:00","259.218068301278"
"2021-01-12 21:45:00","1352","2021-01-12 21:45:00","2021-01-12 22:00:00","259.397469491798"
"2021-01-12 22:00:00","1353","2021-01-12 22:00:00","2021-01-12 22:15:00","273.381081868179"
"2021-01-12 22:15:00","1354","2021-01-12 22:15:00","2021-01-12 22:30:00","275.264115123247"
"2021-01-12 22:30:00","1355","2021-01-12 22:30:00","2021-01-12 22:45:00","275.158105033399"
"2021-01-12 22:45:00","1356","2021-01-12 22:45:00","2021-01-12 23:00:00","274.836032885426"
"2021-01-12 23:00:00","1357","2021-01-12 23:00:00","2021-01-12 23:15:00","227.256393428852"
"2021-01-12 23:15:00","1358","2021-01-12 23:15:00","2021-01-12 23:30:00","221.07601269491"
"2021-01-12 23:30:00","1359","2021-01-12 23:30:00","2021-01-12 23:45:00","221.630762780208"
"2021-01-12 23:45:00","1360","2021-01-12 23:45:00","2021-01-13 00:00:00","220.564746024371"
"2021-01-13","1361","2021-01-13 00:00:00","2021-01-13 00:15:00","218.961427121154"
"2021-01-13 00:15:00","1362","2021-01-13 00:15:00","2021-01-13 00:30:00","217.097291505597"
"2021-01-13 00:30:00","1363","2021-01-13 00:30:00","2021-01-13 00:45:00","217.376036534149"
"2021-01-13 00:45:00","1364","2021-01-13 00:45:00","2021-01-13 01:00:00","217.843646750483"
"2021-01-13 01:00:00","1365","2021-01-13 01:00:00","2021-01-13 01:15:00","238.910848684532"
"2021-01-13 01:15:00","1366","2021-01-13 01:15:00","2021-01-13 01:30:00","241.789577814132"
"2021-01-13 01:30:00","1367","2021-01-13 01:30:00","2021-01-13 01:45:00","241.665664169472"
"2021-01-13 01:45:00","1368","2021-01-13 01:45:00","2021-01-13 02:00:00","241.205946664158"
"2021-01-13 02:00:00","1369","2021-01-13 02:00:00","2021-01-13 02:15:00","198.439534613906"
"2021-01-13 02:15:00","1370","2021-01-13 02:15:00","2021-01-13 02:30:00","192.801580626436"
"2021-01-13 02:30:00","1371","2021-01-13 02:30:00","2021-01-13 02:45:00","193.229344006761"
"2021-01-13 02:45:00","1372","2021-01-13 02:45:00","2021-01-13 03:00:00","194.288121803573"
"2021-01-13 03:00:00","1373","2021-01-13 03:00:00","2021-01-13 03:15:00","159.654147495059"
"2021-01-13 03:15:00","1374","2021-01-13 03:15:00","2021-01-13 03:30:00","155.758555178765"
"2021-01-13 03:30:00","1375","2021-01-13 03:30:00","2021-01-13 03:45:00","156.678704733999"
"2021-01-13 03:45:00","1376","2021-01-13 03:45:00","2021-01-13 04:00:00","157.944913775189"
"2021-01-13 04:00:00","1377","2021-01-13 04:00:00","2021-01-13 04:15:00","149.058036092791"
"2021-01-13 04:15:00","1378","2021-01-13 04:15:00","2021-01-13 04:30:00","148.48452110708"
"2021-01-13 04:30:00","1379","2021-01-13 04:30:00","2021-01-13 04:45:00","149.085339697609"
"2021-01-13 04:45:00","1380","2021-01-13 04:45:00","2021-01-13 05:00:00","149.670090883401"
"2021-01-13 05:00:00","1381","2021-01-13 05:00:00","2021-01-13 05:15:00","158.968755199527"
"2021-01-13 05:15:00","1382","2021-01-13 05:15:00","2021-01-13 05:30:00","160.386280524253"
"2021-01-13 05:30:00","1383","2021-01-13 05:30:00","2021-01-13 05:45:00","160.457340017146"
"2021-01-13 05:45:00","1384","2021-01-13 05:45:00","2021-01-13 06:00:00","160.344025010723"
"2021-01-13 06:00:00","1385","2021-01-13 06:00:00","2021-01-13 06:15:00","177.982163146667"
"2021-01-13 06:15:00","1386","2021-01-13 06:15:00","2021-01-13 06:30:00","180.153747592844"
"2021-01-13 06:30:00","1387","2021-01-13 06:30:00","2021-01-13 06:45:00","179.845780643295"
"2021-01-13 06:45:00","1388","2021-01-13 06:45:00","2021-01-13 07:00:00","179.315386986376"
"2021-01-13 07:00:00","1389","2021-01-13 07:00:00","2021-01-13 07:15:00","681.642032103557"
"2021-01-13 07:15:00","1390","2021-01-13 07:15:00","2021-01-13 07:30:00","745.048941313874"
"2021-01-13 07:30:00","1391","2021-01-13 07:30:00","2021-01-13 07:45:00","737.614471754515"
"2021-01-13 07:45:00","1392","2021-01-13 07:45:00","2021-01-13 08:00:00","723.46116547586"
"2021-01-13 08:00:00","1393","2021-01-13 08:00:00","2021-01-13 08:15:00","515.105324255364"
"2021-01-13 08:15:00","1394","2021-01-13 08:15:00","2021-01-13 08:30:00","482.275796758353"
"2021-01-13 08:30:00","1395","2021-01-13 08:30:00","2021-01-13 08:45:00","479.770274038625"
"2021-01-13 08:45:00","1396","2021-01-13 08:45:00","2021-01-13 09:00:00","481.658637036197"
"2021-01-13 09:00:00","1397","2021-01-13 09:00:00","2021-01-13 09:15:00","452.038212246246"
"2021-01-13 09:15:00","1398","2021-01-13 09:15:00","2021-01-13 09:30:00","449.456610356312"
"2021-01-13 09:30:00","1399","2021-01-13 09:30:00","2021-01-13 09:45:00","450.885615741216"
"2021-01-13 09:45:00","1400","2021-01-13 09:45:00","2021-01-13 10:00:00","490.378133185507"
"2021-01-13 10:00:00","1401","2021-01-13 10:00:00","2021-01-13 10:15:00","534.281847716127"
"2021-01-13 10:15:00","1402","2021-01-13 10:15:00","2021-01-13 10:30:00","577.285451254172"
"2021-01-13 10:30:00","1403","2021-01-13 10:30:00","2021-01-13 10:45:00","618.976657147949"
"2021-01-13 10:45:00","1404","2021-01-13 10:45:00","2021-01-13 11:00:00","621.702885157452"
"2021-01-13 11:00:00","1405","2021-01-13 11:00:00","2021-01-13 11:15:00","527.238164569825"
"2021-01-13 11:15:00","1406","2021-01-13 11:15:00","2021-01-13 11:30:00","512.901154333658"
"2021-01-13 11:30:00","1407","2021-01-13 11:30:00","2021-01-13 11:45:00","512.233676889564"
"2021-01-13 11:45:00","1408","2021-01-13 11:45:00","2021-01-13 12:00:00","513.423606805854"
"2021-01-13 12:00:00","1409","2021-01-13 12:00:00","2021-01-13 12:15:00","277.939316973464"
"2021-01-13 12:15:00","1410","2021-01-13 12:15:00","2021-01-13 12:30:00","248.759684892655"
"2021-01-13 12:30:00","1411","2021-01-13 12:30:00","2021-01-13 12:45:00","252.711139284847"
"2021-01-13 12:45:00","1412","2021-01-13 12:45:00","2021-01-13 13:00:00","259.678233764844"
"2021-01-13 13:00:00","1413","2021-01-13 13:00:00","2021-01-13 13:15:00","206.01036055356"
"2021-01-13 13:15:00","1414","2021-01-13 13:15:00","2021-01-13 13:30:00","202.349992316835"
"2021-01-13 13:30:00","1415","2021-01-13 13:30:00","2021-01-13 13:45:00","205.809783779964"
"2021-01-13 13:45:00","1416","2021-01-13 13:45:00","2021-01-13 14:00:00","209.221007439254"
"2021-01-13 14:00:00","1417","2021-01-13 14:00:00","2021-01-13 14:15:00","171.29937424143"
"2021-01-13 14:15:00","1418","2021-01-13 14:15:00","2021-01-13 14:30:00","167.895143061765"
"2021-01-13 14:30:00","1419","2021-01-13 14:30:00","2021-01-13 14:45:00","169.639778554194"
"2021-01-13 14:45:00","1420","2021-01-13 14:45:00","2021-01-13 15:00:00","171.551377324651"
"2021-01-13 15:00:00","1421","2021-01-13 15:00:00","2021-01-13 15:15:00","146.357566430036"
"2021-01-13 15:15:00","1422","2021-01-13 15:15:00","2021-01-13 15:30:00","143.967689390066"
"2021-01-13 15:30:00","1423","2021-01-13 15:30:00","2021-01-13 15:45:00","145.017005279966"
"2021-01-13 15:45:00","1424","2021-01-13 15:45:00","2021-01-13 16:00:00","146.208804239339"
"2021-01-13 16:00:00","1425","2021-01-13 16:00:00","2021-01-13 16:15:00","160.900850076865"
"2021-01-13 16:15:00","1426","2021-01-13 16:15:00","2021-01-13 16:30:00","163.26592440214"
"2021-01-13 16:30:00","1427","2021-01-13 16:30:00","2021-01-13 16:45:00","163.485507102044"
"2021-01-13 16:45:00","1428","2021-01-13 16:45:00","2021-01-13 17:00:00","163.382921401234"
"2021-01-13 17:00:00","1429","2021-01-13 17:00:00","2021-01-13 17:15:00","170.168525151307"
"2021-01-13 17:15:00","1430","2021-01-13 17:15:00","2021-01-13 17:30:00","170.957156411734"
"2021-01-13 17:30:00","1431","2021-01-13 17:30:00","2021-01-13 17:45:00","170.798614535404"
"2021-01-13 17:45:00","1432","2021-01-13 17:45:00","2021-01-13 18:00:00","170.566021629606"
"2021-01-13 18:00:00","1433","2021-01-13 18:00:00","2021-01-13 18:15:00","211.78875101068"
"2021-01-13 18:15:00","1434","2021-01-13 18:15:00","2021-01-13 18:30:00","216.909288250528"
"2021-01-13 18:30:00","1435","2021-01-13 18:30:00","2021-01-13 18:45:00","216.228260188973"
"2021-01-13 18:45:00","1436","2021-01-13 18:45:00","2021-01-13 19:00:00","215.016254043932"
"2021-01-13 19:00:00","1437","2021-01-13 19:00:00","2021-01-13 19:15:00","237.720936552358"
"2021-01-13 19:15:00","1438","2021-01-13 19:15:00","2021-01-13 19:30:00","240.050935420167"
"2021-01-13 19:30:00","1439","2021-01-13 19:30:00","2021-01-13 19:45:00","239.256150828243"
"2021-01-13 19:45:00","1440","2021-01-13 19:45:00","2021-01-13 20:00:00","238.289584432842"
"2021-01-13 20:00:00","1441","2021-01-13 20:00:00","2021-01-13 20:15:00","259.246795624262"
"2021-01-13 20:15:00","1442","2021-01-13 20:15:00","2021-01-13 20:30:00","261.488647723211"
"2021-01-13 20:30:00","1443","2021-01-13 20:30:00","2021-01-13 20:45:00","260.833085054058"
"2021-01-13 20:45:00","1444","2021-01-13 20:45:00","2021-01-13 21:00:00","259.996520153568"
"2021-01-13 21:00:00","1445","2021-01-13 21:00:00","2021-01-13 21:15:00","279.076367769486"
"2021-01-13 21:15:00","1446","2021-01-13 21:15:00","2021-01-13 21:30:00","281.133067897985"
"2021-01-13 21:30:00","1447","2021-01-13 21:30:00","2021-01-13 21:45:00","280.549648645119"
"2021-01-13 21:45:00","1448","2021-01-13 21:45:00","2021-01-13 22:00:00","279.797583590249"
"2021-01-13 22:00:00","1449","2021-01-13 22:00:00","2021-01-13 22:15:00","251.623927928679"
"2021-01-13 22:15:00","1450","2021-01-13 22:15:00","2021-01-13 22:30:00","247.729470194398"
"2021-01-13 22:30:00","1451","2021-01-13 22:30:00","2021-01-13 22:45:00","247.85694838565"
"2021-01-13 22:45:00","1452","2021-01-13 22:45:00","2021-01-13 23:00:00","248.444498178016"
"2021-01-13 23:00:00","1453","2021-01-13 23:00:00","2021-01-13 23:15:00","234.14522154713"
"2021-01-13 23:15:00","1454","2021-01-13 23:15:00","2021-01-13 23:30:00","232.616676192531"
"2021-01-13 23:30:00","1455","2021-01-13 23:30:00","2021-01-13 23:45:00","233.064903857703"
"2021-01-13 23:45:00","1456","2021-01-13 23:45:00","2021-01-14 00:00:00","234.622133126715"
"2021-01-14","1457","2021-01-14 00:00:00","2021-01-14 00:15:00","236.166901169251"
"2021-01-14 00:15:00","1458","2021-01-14 00:15:00","2021-01-14 00:30:00","237.564762964934"
"2021-01-14 00:30:00","1459","2021-01-14 00:30:00","2021-01-14 00:45:00","237.852634881027"
"2021-01-14 00:45:00","1460","2021-01-14 00:45:00","2021-01-14 01:00:00","237.927325084669"
"2021-01-14 01:00:00","1461","2021-01-14 01:00:00","2021-01-14 01:15:00","222.183570634816"
"2021-01-14 01:15:00","1462","2021-01-14 01:15:00","2021-01-14 01:30:00","220.200481708016"
"2021-01-14 01:30:00","1463","2021-01-14 01:30:00","2021-01-14 01:45:00","220.437076389798"
"2021-01-14 01:45:00","1464","2021-01-14 01:45:00","2021-01-14 02:00:00","220.883219546537"
"2021-01-14 02:00:00","1465","2021-01-14 02:00:00","2021-01-14 02:15:00","212.364116680196"
"2021-01-14 02:15:00","1466","2021-01-14 02:15:00","2021-01-14 02:30:00","211.48724508956"
"2021-01-14 02:30:00","1467","2021-01-14 02:30:00","2021-01-14 02:45:00","211.783212332505"
"2021-01-14 02:45:00","1468","2021-01-14 02:45:00","2021-01-14 03:00:00","212.144280390506"
"2021-01-14 03:00:00","1469","2021-01-14 03:00:00","2021-01-14 03:15:00","203.545060122313"
"2021-01-14 03:15:00","1470","2021-01-14 03:15:00","2021-01-14 03:30:00","202.610060101026"
"2021-01-14 03:30:00","1471","2021-01-14 03:30:00","2021-01-14 03:45:00","202.866112236218"
"2021-01-14 03:45:00","1472","2021-01-14 03:45:00","2021-01-14 04:00:00","203.200154314864"
"2021-01-14 04:00:00","1473","2021-01-14 04:00:00","2021-01-14 04:15:00","211.34079770318"
"2021-01-14 04:15:00","1474","2021-01-14 04:15:00","2021-01-14 04:30:00","212.516779210923"
"2021-01-14 04:30:00","1475","2021-01-14 04:30:00","2021-01-14 04:45:00","212.523340785504"
"2021-01-14 04:45:00","1476","2021-01-14 04:45:00","2021-01-14 05:00:00","212.384489490158"
"2021-01-14 05:00:00","1477","2021-01-14 05:00:00","2021-01-14 05:15:00","200.435584973335"
"2021-01-14 05:15:00","1478","2021-01-14 05:15:00","2021-01-14 05:30:00","198.851437004032"
"2021-01-14 05:30:00","1479","2021-01-14 05:30:00","2021-01-14 05:45:00","198.96332885639"
"2021-01-14 05:45:00","1480","2021-01-14 05:45:00","2021-01-14 06:00:00","199.253718036224"
"2021-01-14 06:00:00","1481","2021-01-14 06:00:00","2021-01-14 06:15:00","222.161258491517"
"2021-01-14 06:15:00","1482","2021-01-14 06:15:00","2021-01-14 06:30:00","225.199247328929"
"2021-01-14 06:30:00","1483","2021-01-14 06:30:00","2021-01-14 06:45:00","224.985575198381"
"2021-01-14 06:45:00","1484","2021-01-14 06:45:00","2021-01-14 07:00:00","224.429460333493"
"2021-01-14 07:00:00","1485","2021-01-14 07:00:00","2021-01-14 07:15:00","244.680855276529"
"2021-01-14 07:15:00","1486","2021-01-14 07:15:00","2021-01-14 07:30:00","246.987024065306"
"2021-01-14 07:30:00","1487","2021-01-14 07:30:00","2021-01-14 07:45:00","246.473224626155"
"2021-01-14 07:45:00","1488","2021-01-14 07:45:00","2021-01-14 08:00:00","245.75010660091"
"2021-01-14 08:00:00","1489","2021-01-14 08:00:00","2021-01-14 08:15:00","252.094635155081"
"2021-01-14 08:15:00","1490","2021-01-14 08:15:00","2021-01-14 08:30:00","252.581941510275"
"2021-01-14 08:30:00","1491","2021-01-14 08:30:00","2021-01-14 08:45:00","252.219653677576"
"2021-01-14 08:45:00","1492","2021-01-14 08:45:00","2021-01-14 09:00:00","251.84967339695"
"2021-01-14 09:00:00","1493","2021-01-14 09:00:00","2021-01-14 09:15:00","219.04706206205"
"2021-01-14 09:15:00","1494","2021-01-14 09:15:00","2021-01-14 09:30:00","214.737883503903"
"2021-01-14 09:30:00","1495","2021-01-14 09:30:00","2021-01-14 09:45:00","215.079026005066"
"2021-01-14 09:45:00","1496","2021-01-14 09:45:00","2021-01-14 10:00:00","242.762657707451"
"2021-01-14 10:00:00","1497","2021-01-14 10:00:00","2021-01-14 10:15:00","273.689564245512"
"2021-01-14 10:15:00","1498","2021-01-14 10:15:00","2021-01-14 10:30:00","304.03369345767"
"2021-01-14 10:30:00","1499","2021-01-14 10:30:00","2021-01-14 10:45:00","333.480537790085"
"2021-01-14 10:45:00","1500","2021-01-14 10:45:00","2021-01-14 11:00:00","335.368668363025"
"2021-01-14 11:00:00","1501","2021-01-14 11:00:00","2021-01-14 11:15:00","270.278086074223"
"2021-01-14 11:15:00","1502","2021-01-14 11:15:00","2021-01-14 11:30:00","260.339573160525"
"2021-01-14 11:30:00","1503","2021-01-14 11:30:00","2021-01-14 11:45:00","259.828593193783"
"2021-01-14 11:45:00","1504","2021-01-14 11:45:00","2021-01-14 12:00:00","260.612133375186"
"2021-01-14 12:00:00","1505","2021-01-14 12:00:00","2021-01-14 12:15:00","245.573286422097"
"2021-01-14 12:15:00","1506","2021-01-14 12:15:00","2021-01-14 12:30:00","244.106510859874"
"2021-01-14 12:30:00","1507","2021-01-14 12:30:00","2021-01-14 12:45:00","244.698468281061"
"2021-01-14 12:45:00","1508","2021-01-14 12:45:00","2021-01-14 13:00:00","245.3853703946"
"2021-01-14 13:00:00","1509","2021-01-14 13:00:00","2021-01-14 13:15:00","212.384443142951"
"2021-01-14 13:15:00","1510","2021-01-14 13:15:00","2021-01-14 13:30:00","208.494583919354"
"2021-01-14 13:30:00","1511","2021-01-14 13:30:00","2021-01-14 13:45:00","209.219023040114"
"2021-01-14 13:45:00","1512","2021-01-14 13:45:00","2021-01-14 14:00:00","210.317001329749"
"2021-01-14 14:00:00","1513","2021-01-14 14:00:00","2021-01-14 14:15:00","166.808203848786"
"2021-01-14 14:15:00","1514","2021-01-14 14:15:00","2021-01-14 14:30:00","161.781238848944"
"2021-01-14 14:30:00","1515","2021-01-14 14:30:00","2021-01-14 14:45:00","162.823204723249"
"2021-01-14 14:45:00","1516","2021-01-14 14:45:00","2021-01-14 15:00:00","164.332675290432"
"2021-01-14 15:00:00","1517","2021-01-14 15:00:00","2021-01-14 15:15:00","298.575747685658"
"2021-01-14 15:15:00","1518","2021-01-14 15:15:00","2021-01-14 15:30:00","316.247996027986"
"2021-01-14 15:30:00","1519","2021-01-14 15:30:00","2021-01-14 15:45:00","314.883684802405"
"2021-01-14 15:45:00","1520","2021-01-14 15:45:00","2021-01-14 16:00:00","311.544831184872"
"2021-01-14 16:00:00","1521","2021-01-14 16:00:00","2021-01-14 16:15:00","143.245004354872"
"2021-01-14 16:15:00","1522","2021-01-14 16:15:00","2021-01-14 16:30:00","120.369327668412"
"2021-01-14 16:30:00","1523","2021-01-14 16:30:00","2021-01-14 16:45:00","121.463381279728"
"2021-01-14 16:45:00","1524","2021-01-14 16:45:00","2021-01-14 17:00:00","125.210131764248"
"2021-01-14 17:00:00","1525","2021-01-14 17:00:00","2021-01-14 17:15:00","107.581739626029"
"2021-01-14 17:15:00","1526","2021-01-14 17:15:00","2021-01-14 17:30:00","107.128872830028"
"2021-01-14 17:30:00","1527","2021-01-14 17:30:00","2021-01-14 17:45:00","108.906850014463"
"2021-01-14 17:45:00","1528","2021-01-14 17:45:00","2021-01-14 18:00:00","110.484417339003"
"2021-01-14 18:00:00","1529","2021-01-14 18:00:00","2021-01-14 18:15:00","203.293011624002"
"2021-01-14 18:15:00","1530","2021-01-14 18:15:00","2021-01-14 18:30:00","215.683675794984"
"2021-01-14 18:30:00","1531","2021-01-14 18:30:00","2021-01-14 18:45:00","214.888550926001"
"2021-01-14 18:45:00","1532","2021-01-14 18:45:00","2021-01-14 19:00:00","212.685752342786"
"2021-01-14 19:00:00","1533","2021-01-14 19:00:00","2021-01-14 19:15:00","371.578405544261"
"2021-01-14 19:15:00","1534","2021-01-14 19:15:00","2021-01-14 19:30:00","390.676972081397"
"2021-01-14 19:30:00","1535","2021-01-14 19:30:00","2021-01-14 19:45:00","387.505404912743"
"2021-01-14 19:45:00","1536","2021-01-14 19:45:00","2021-01-14 20:00:00","382.444334244446"
"2021-01-14 20:00:00","1537","2021-01-14 20:00:00","2021-01-14 20:15:00","459.334884563584"
"2021-01-14 20:15:00","1538","2021-01-14 20:15:00","2021-01-14 20:30:00","466.823429897424"
"2021-01-14 20:30:00","1539","2021-01-14 20:30:00","2021-01-14 20:45:00","463.787646487052"
"2021-01-14 20:45:00","1540","2021-01-14 20:45:00","2021-01-14 21:00:00","460.269083013228"
"2021-01-14 21:00:00","1541","2021-01-14 21:00:00","2021-01-14 21:15:00","481.288651224095"
"2021-01-14 21:15:00","1542","2021-01-14 21:15:00","2021-01-14 21:30:00","482.459564611514"
"2021-01-14 21:30:00","1543","2021-01-14 21:30:00","2021-01-14 21:45:00","480.879627133965"
"2021-01-14 21:45:00","1544","2021-01-14 21:45:00","2021-01-14 22:00:00","479.383368914199"
"2021-01-14 22:00:00","1545","2021-01-14 22:00:00","2021-01-14 22:15:00","339.303073893603"
"2021-01-14 22:15:00","1546","2021-01-14 22:15:00","2021-01-14 22:30:00","320.946066971051"
"2021-01-14 22:30:00","1547","2021-01-14 22:30:00","2021-01-14 22:45:00","322.441326686363"
"2021-01-14 22:45:00","1548","2021-01-14 22:45:00","2021-01-14 23:00:00","325.976392871465"
"2021-01-14 23:00:00","1549","2021-01-14 23:00:00","2021-01-14 23:15:00","356.420255023615"
"2021-01-14 23:15:00","1550","2021-01-14 23:15:00","2021-01-14 23:30:00","361.916101559588"
